subject,script,column1,column2,stimuli,repetition,correlation,p_value,degrees_of_freedom
sub-53500,br,checkingTime,frequency,all,1,-0.07003374333526396,0.7338877992977089,24
sub-53500,br,readingTime,frequency,all,2,-0.09736849432979278,0.6360752830990779,24
sub-53500,br,checkingTime,frequency,all,2,0.07864548883516564,0.7025467282900342,24
sub-53500,br,readingTime,frequency,all,3,-0.28349788990102776,0.16048128841114148,24
sub-53500,br,checkingTime,frequency,all,3,-0.3423654427924095,0.08688747745632411,24
sub-53500,br,readingTime,frequency,all,4,-0.05077505985215258,0.8054279424730726,24
sub-53500,br,checkingTime,frequency,all,4,0.34412146521487874,0.08517665066440955,24
sub-53500,br,readingTime,frequency,all,5,-0.02279563104799234,0.9119868173435892,24
sub-53500,br,checkingTime,frequency,all,5,-0.3706759312138964,0.06229855657147632,24
sub-53500,br,readingTime,frequency,all,6,-0.08966998522779088,0.6631114628996451,24
sub-53500,br,checkingTime,frequency,all,6,-0.3638365115131924,0.06767436325666643,24
sub-53500,br,readingTime,frequency,all,7,0.04929562909259596,0.810995207765685,24
sub-53500,br,checkingTime,frequency,all,7,-0.14303608075994076,0.48575828395911497,24
sub-55009,br,readingTime,frequency,all,1,0.08121554783240524,0.6932817434463496,24
sub-55009,br,checkingTime,frequency,all,1,0.09677375135429922,0.638148400439305,24
sub-55009,br,readingTime,frequency,all,2,-0.27909919508308967,0.16735261142256885,24
sub-55009,br,checkingTime,frequency,all,2,-0.3162076248285619,0.11554730599664997,24
sub-55009,br,readingTime,frequency,all,3,0.38049775518684603,0.0551638188917115,24
sub-55009,br,checkingTime,frequency,all,3,-0.18857394140990627,0.3562328299746032,24
sub-55009,br,readingTime,frequency,all,4,-0.24329007592467886,0.23106210103730207,24
sub-55009,br,checkingTime,frequency,all,4,-0.2638851184843215,0.19270708448906199,24
sub-55009,br,readingTime,frequency,all,5,0.12426813829506353,0.5452891589022162,24
sub-55009,br,checkingTime,frequency,all,5,-0.12386215081273161,0.5466132926970555,24
sub-55009,br,readingTime,frequency,all,6,0.03639012542260069,0.8599119276423021,24
sub-55009,br,checkingTime,frequency,all,6,-0.1595829323520185,0.4361522058184662,24
sub-55009,br,readingTime,frequency,all,7,-0.029071487912126787,0.8878896148129293,24
sub-55009,br,checkingTime,frequency,all,7,-0.12310550348871475,0.5490850781693769,24
sub-55678,br,readingTime,frequency,all,1,0.15706469669648246,0.4435201015258273,24
sub-55678,br,checkingTime,frequency,all,1,-0.10242976016329054,0.6185421933924309,24
sub-55678,br,readingTime,frequency,all,2,-0.05681007923284311,0.7828156597309452,24
sub-55678,br,checkingTime,frequency,all,2,-0.14778656564966383,0.4712318008020846,24
sub-55678,br,readingTime,frequency,all,3,0.21727914994240646,0.2863215176170893,24
sub-55678,br,checkingTime,frequency,all,3,0.03783995516097877,0.8543879238585477,24
sub-55678,br,readingTime,frequency,all,4,-0.07953263481962547,0.6993438381539523,24
sub-55678,br,checkingTime,frequency,all,4,-0.10886081636696493,0.5965547715830843,24
sub-55678,br,readingTime,frequency,all,5,-0.039364712124934025,0.8485856429765946,24
sub-55678,br,checkingTime,frequency,all,5,0.1193889988445627,0.561300341085479,24
sub-55678,br,readingTime,frequency,all,6,-0.08712411042946976,0.672145498499127,24
sub-55678,br,checkingTime,frequency,all,6,-0.01635826499459212,0.9367829331260856,24
sub-55678,br,readingTime,frequency,all,7,-0.1331250863363716,0.5167790424246057,24
sub-55678,br,checkingTime,frequency,all,7,0.02970314255077472,0.885469281676805,24
sub-55756,cb,readingTime,frequency,all,1,-0.17002820750656017,0.40630700096912875,24
sub-55756,cb,checkingTime,frequency,all,1,-0.20594730055169816,0.31280391083004,24
sub-55756,cb,readingTime,frequency,all,2,-0.3411729421699095,0.08806399657268121,24
sub-55756,cb,checkingTime,frequency,all,2,-0.22026148786232233,0.2795950569990661,24
sub-55756,cb,readingTime,frequency,all,3,-0.07453326314334609,0.7174571037851013,24
sub-55756,cb,checkingTime,frequency,all,3,0.077941089945119,0.7050933694100854,24
sub-55756,cb,readingTime,frequency,all,4,-0.19778992938993425,0.3327709824065105,24
sub-55756,cb,checkingTime,frequency,all,4,-0.13940263405852965,0.4970199809946966,24
sub-55756,cb,readingTime,frequency,all,5,-0.34998332246306957,0.0796498168158306,24
sub-55756,cb,checkingTime,frequency,all,5,-0.3199883605405536,0.11102381558960055,24
sub-55756,cb,readingTime,frequency,all,6,0.09229424949464728,0.6538470265890755,24
sub-55756,cb,checkingTime,frequency,all,6,-0.08396360319495345,0.6834223866960768,24
sub-55756,cb,readingTime,frequency,all,7,0.17253663643594816,0.39931383542545784,24
sub-55756,cb,checkingTime,frequency,all,7,0.3791523863258027,0.05610156888056003,24
sub-55879,br,readingTime,frequency,all,1,-0.12763790559185648,0.5343565100893132,24
sub-55879,br,checkingTime,frequency,all,1,0.11016461995269058,0.5921381030605681,24
sub-55879,br,readingTime,frequency,all,2,0.03384456759069959,0.8696261597413364,24
sub-55879,br,checkingTime,frequency,all,2,0.2448087621188625,0.228072365250574,24
sub-55879,br,readingTime,frequency,all,3,-0.07052300006616094,0.7320955173600443,24
sub-55879,br,checkingTime,frequency,all,3,0.026557886986992126,0.8975305588690687,24
sub-55879,br,readingTime,frequency,all,4,0.1501751285137234,0.46401355186659576,24
sub-55879,br,checkingTime,frequency,all,4,0.09719293392410593,0.636686963817019,24
sub-55879,br,readingTime,frequency,all,5,-0.2537209410178495,0.2110479613389671,24
sub-55879,br,checkingTime,frequency,all,5,0.22091684354152252,0.27813053601020066,24
sub-55879,br,readingTime,frequency,all,6,0.06062339030026138,0.7686145859224297,24
sub-55879,br,checkingTime,frequency,all,6,0.033534139740977374,0.8708120885309665,24
sub-55879,br,readingTime,frequency,all,7,-0.0051078918318401565,0.9802428983694109,24
sub-55879,br,checkingTime,frequency,all,7,0.3190864784098084,0.11209080195684595,24
sub-55888,br,readingTime,frequency,all,1,0.13791112191643676,0.5016802290683309,24
sub-55888,br,checkingTime,frequency,all,1,-0.051540757245186294,0.802550140000699,24
sub-55888,br,readingTime,frequency,all,2,0.059982863661933276,0.7709950201952251,24
sub-55888,br,checkingTime,frequency,all,2,-0.19412481970971698,0.3419871732454507,24
sub-55888,br,readingTime,frequency,all,3,0.11799221876238489,0.5659227977811903,24
sub-55888,br,checkingTime,frequency,all,3,-0.12646525004653109,0.5381492172183875,24
sub-55888,br,readingTime,frequency,all,4,0.042928693113963405,0.8350537483228601,24
sub-55888,br,checkingTime,frequency,all,4,-0.06778854365844154,0.7421298694056544,24
sub-55888,br,readingTime,frequency,all,5,0.05107506674368273,0.8043000983495134,24
sub-55888,br,checkingTime,frequency,all,5,-0.25815775146954506,0.20290196150496165,24
sub-55888,br,readingTime,frequency,all,6,0.21276271231717567,0.2967010799897847,24
sub-55888,br,checkingTime,frequency,all,6,-0.342129064294119,0.08711973949540484,24
sub-55888,br,readingTime,frequency,all,7,0.16230878903123716,0.42825185908852215,24
sub-55888,br,checkingTime,frequency,all,7,-0.04864518903095869,0.8134457384703112,24
sub-55891,br,readingTime,frequency,all,1,0.1866424023331334,0.36127075996941527,24
sub-55891,br,checkingTime,frequency,all,1,-0.19808500029145756,0.332035595955949,24
sub-55891,br,readingTime,frequency,all,2,0.1161185850400852,0.5721500519970736,24
sub-55891,br,checkingTime,frequency,all,2,0.03276148540241638,0.8737650385331077,24
sub-55891,br,readingTime,frequency,all,3,-0.429252952492774,0.028646152176441272,24
sub-55891,br,checkingTime,frequency,all,3,0.34015562369212965,0.08907714678700154,24
sub-55891,br,readingTime,frequency,all,4,0.0577163417003715,0.7794343410118735,24
sub-55891,br,checkingTime,frequency,all,4,0.19576297156498573,0.33784920361291526,24
sub-55891,br,readingTime,frequency,all,5,-0.2789239795677591,0.16763053542909892,24
sub-55891,br,checkingTime,frequency,all,5,-0.013690652565969368,0.9470764668176015,24
sub-55891,br,readingTime,frequency,all,6,0.4129691911663455,0.03601090796604213,24
sub-55891,br,checkingTime,frequency,all,6,-0.04023918211134629,0.8452613934073137,24
sub-55891,br,readingTime,frequency,all,7,0.015188326404593016,0.9412962611808062,24
sub-55891,br,checkingTime,frequency,all,7,0.11677613923814266,0.5699611213934798,24
sub-55918,br,readingTime,frequency,all,1,-0.06130119332901427,0.7660978409292539,24
sub-55918,br,checkingTime,frequency,all,1,0.01605773318419708,0.9379421330863236,24
sub-55918,br,readingTime,frequency,all,2,-0.02714924103131116,0.8952610893955891,24
sub-55918,br,checkingTime,frequency,all,2,0.10471977064067682,0.610674759777939,24
sub-55918,br,readingTime,frequency,all,3,-0.0461899877461042,0.8227109325918148,24
sub-55918,br,checkingTime,frequency,all,3,0.053898067576527514,0.7937062830008044,24
sub-55918,br,readingTime,frequency,all,4,-0.2844075307981635,0.15908559057423322,24
sub-55918,br,checkingTime,frequency,all,4,-0.05584630414280189,0.7864157782970871,24
sub-55918,br,readingTime,frequency,all,5,0.08339713549405714,0.6854506685084494,24
sub-55918,br,checkingTime,frequency,all,5,-0.20319215022123288,0.31946342661378735,24
sub-55918,br,readingTime,frequency,all,6,-0.022882956555619085,0.9116509470559637,24
sub-55918,br,checkingTime,frequency,all,6,0.03651852749872825,0.8594224393076788,24
sub-55918,br,readingTime,frequency,all,7,0.44951630246257307,0.02122859844686191,24
sub-55918,br,checkingTime,frequency,all,7,-0.15251554139925053,0.4569971076564029,24
sub-55978,cb,readingTime,frequency,all,1,-0.021479788744351313,0.9170495437080652,24
sub-55978,cb,checkingTime,frequency,all,1,0.028974705741125244,0.8882605454349243,24
sub-55978,cb,readingTime,frequency,all,2,-0.42795914773259147,0.029182842838983723,24
sub-55978,cb,checkingTime,frequency,all,2,0.47490484817122713,0.01422294061721424,24
sub-55978,cb,readingTime,frequency,all,3,0.021397592782170245,0.9173659006446335,24
sub-55978,cb,checkingTime,frequency,all,3,-0.10905313850754392,0.5959023933719827,24
sub-55978,cb,readingTime,frequency,all,4,-0.025876667101955336,0.9001458827451525,24
sub-55978,cb,checkingTime,frequency,all,4,-0.14486280095482124,0.48014569758795467,24
sub-55978,cb,readingTime,frequency,all,5,-0.20428374337486746,0.31681461236055686,24
sub-55978,cb,checkingTime,frequency,all,5,0.3100784547980037,0.12316644617597514,24
sub-55978,cb,readingTime,frequency,all,6,0.3820182870190773,0.054118738893842125,24
sub-55978,cb,checkingTime,frequency,all,6,-0.3061614426373271,0.12822408218702608,24
sub-55978,cb,readingTime,frequency,all,7,-0.13010197262898376,0.5264283944387753,24
sub-55978,cb,checkingTime,frequency,all,7,-0.20225491995476763,0.3217484551612134,24
sub-55987,cb,readingTime,frequency,all,1,-0.12869938096706232,0.5309343185470267,24
sub-55987,cb,checkingTime,frequency,all,1,-0.04319201245378108,0.8340557273495485,24
sub-55987,cb,readingTime,frequency,all,2,0.2193949686742915,0.2815389811100153,24
sub-55987,cb,checkingTime,frequency,all,2,0.06266278147579678,0.7610491384049087,24
sub-55987,cb,readingTime,frequency,all,3,0.27501110277767976,0.1739217979391864,24
sub-55987,cb,checkingTime,frequency,all,3,-0.25192634593644575,0.21440482528187493,24
sub-55987,cb,readingTime,frequency,all,4,0.16830427406120435,0.4111524887315856,24
sub-55987,cb,checkingTime,frequency,all,4,-0.06173491113894034,0.7644886163581989,24
sub-55987,cb,readingTime,frequency,all,5,0.2306178998643781,0.25702386056325144,24
sub-55987,cb,checkingTime,frequency,all,5,-0.014357133896239396,0.9445038727143387,24
sub-55987,cb,readingTime,frequency,all,6,0.04099416347485376,0.8423934438248148,24
sub-55987,cb,checkingTime,frequency,all,6,-0.12184683853544581,0.5532082299022547,24
sub-55987,cb,readingTime,frequency,all,7,-0.029530654180843344,0.8861301130434739,24
sub-55987,cb,checkingTime,frequency,all,7,-0.1158945021402479,0.572896854033084,24
