subject,script,ses-1_test-accuracy,ses-1_test-reading,ses-1_test-writing,ses-1_train-reading,ses-1_train-checking,ses-2_test-accuracy,ses-2_test-reading,ses-2_test-writing,ses-2_train-accuracy,ses-2_train-reading,ses-2_train-checking,ses-2_train-writing,ses-2_ref-reading,ses-2_ref-checking,ses-3_test-accuracy,ses-3_test-reading,ses-3_test-writing,ses-3_train-accuracy,ses-3_train-reading,ses-3_train-checking,ses-3_train-writing,ses-4_test-accuracy,ses-4_test-reading,ses-4_test-writing,ses-4_train-accuracy,ses-4_train-reading,ses-4_train-checking,ses-4_train-writing
00101,cb,0.266666666666667,5.99864166667461,4.70221500000954,1.51029780219544,2.4033054945076,0.733333333333333,5.99861833334767,3.9638316666603,0.9,5.01987722223335,1.54570700000525,10.7393099999904,1.51602307694692,7.02436923074722,0.833333333333333,5.99835500000715,4.26279666665395,1,4.28269833333624,0.934815000003578,7.59612500001193,0.833333333333333,5.99753999997778,3.27839666665388,1,4.89373444444869,1.00562099999189,6.18351500002146
00104,cb,0.116666666666667,5.99083333333333,10.2601833333334,1.51036263736263,5.6977032967033,0.466666666666667,5.99165000000001,10.39845,0.9,13.4976111111111,2.48511999999999,14.9100000000001,1.50892307692308,6.84519230769231,0.583333333333333,5.99508333333332,6.25506666666671,1,10.0974166666667,0.969580000000016,11.70285,0.5,5.99376666666666,7.24440000000003,0.95,7.88837222222221,0.980615000000008,11.44305
00106,cb,0.55,5.98953333333335,16.2740166666667,1.51219230769232,10.5201868131868,0.683333333333333,5.99188333333335,4.76766666666667,0.95,11.7601111111111,1.14666,10.7241,1.513,2.43296153846154,0.633333333333333,5.99491666666669,11.1208833333334,1,18.1831444444444,1.80655500000001,15.9196,0.533333333333333,5.99256666666665,5.69570000000004,0.85,14.9562388888889,1.31314500000001,12.8050500000001
00107,cb,0.916666666666667,5.99888000000316,4.47514833332698,1.50663461537413,1.96538516484512,0.933333333333333,5.9975933333397,3.78258666665554,0.95,2.60340944444207,0.308607500005957,5.66390499997138,1.50466923079124,1.7911307692161,0.95,5.99902499999204,3.06985499999921,1,2.61098166666693,0.323931000007388,5.94725999999045,0.933333333333333,5.98875500001114,3.66811166666348,1,3.60227277777857,0.35512599999428,5.68828499999046
00108,br,0.233333333333333,5.99249999997213,6.80684833334288,1.51172252745681,9.69139175825721,0.6,5.99183500000239,4.0114766666731,0.9,15.2663311110987,1.03199700000047,11.1785350000143,1.51236923073805,3.24263076926195,0.716666666666667,5.99303333331346,4.73332000002065,0.8,12.0031394444452,1.11073700001121,10.1028049999714,0.75,5.98997999999522,4.20987166666586,1,12.0249944444391,0.533336499991416,11.2265999999881
00111,cb,0.6,5.98646166666348,13.0538966667334,1.51424670331557,3.65222527470432,0.833333333333333,5.99308833333652,6.68724833334288,0.95,5.80046500002012,1.25015649997711,7.65191999998094,1.51671538477678,3.11618846137707,0.883333333333333,5.98846333332062,3.38182666660945,0.9,4.23943944442007,0.870740500020979,6.71886999998093,0.883333333333333,5.98849999988875,3.61773666671117,1,4.5100205555492,0.977662499952315,5.98548500008582
00113,cb,0.55,5.989826666673,18.7195633333405,1.52005494504971,3.17388846154265,0.766666666666667,5.98964333330786,10.1900816666842,0.95,8.95209777777725,1.42372900000453,11.0861100000143,1.51925000001834,3.24504999997983,0.883333333333333,5.99562166670166,7.49914666666984,1,5.44239499998888,0.815261000003812,8.3749699999571,0.866666666666667,5.9902166666746,7.71569166668256,0.95,5.32225777775977,0.628085000016685,8.43521499993804
00114,cb,0.666666666666667,5.97965333331425,9.62045666665236,1.51550054945003,2.97085164835165,0.8,5.9825066666683,4.48475999997456,0.8,6.85926999997828,0.938783499991889,7.42675500004293,1.51971153840652,2.37847307696709,0.9,5.98588166664443,3.91317166669368,0.95,5.15335944445399,0.876929500000477,7.22415999999045,0.866666666666667,5.98129333333176,2.87839666670163,0.9,6.19272055556509,0.578417000012394,4.94639500000479
51175,br,0.116666666666667,5.99663000001112,9.57438999999363,1.51512417581972,3.40011263736788,0.55,5.98639666666765,6.43119166666639,1,13.1105144444453,1.21713949999907,15.9693000000016,1.51683461538473,5.08164615384604,0.666666666666667,5.98460333333264,5.12336333333651,1,5.97915222222243,1.08770950000003,10.6626000000015,0.766666666666667,5.99145500000023,5.76803333333379,1,6.46995611111091,0.827112499999857,9.48399000000208
52204,cb,0.466666666666667,5.99190166666904,6.07495666667225,1.52744505494506,2.2220840659338,0.783333333333333,5.99626999999781,14.5131250000059,0.95,10.8825427777761,1.93040000000118,23.9602800000012,1.52280384615292,3.51266153846109,0.966666666666667,5.99611999999685,13.3531883333345,0.95,3.7292066666666,1.12273900000214,17.9518800000042,0.9,5.9949183333367,11.362149999997,1,4.9054494444453,0.962176000001133,18.2266699999958
53500,br,0.05,5.99574833333331,23.8945233333334,1.51830439560441,11.4384192307692,0.35,5.99002833333285,20.6360000000005,0.85,11.4649672222223,4.48948999999995,23.6404050000001,1.51616153846108,8.54630384615437,0.316666666666667,5.9859350000001,24.6328133333332,0.6,8.97553944444453,3.13955649999995,26.4687700000002,0.6,5.9901233333336,15.0602683333328,0.85,8.98498944444435,2.01551100000004,17.5477900000001
55009,br,0.2,5.99186666667856,6.06428333330553,1.51573846153243,4.094299450556,0.733333333333333,5.99020833330949,5.51450000003578,0.95,10.2845427777727,1.12056700000287,13.9946000000119,1.51272307693958,4.63048461537178,0.883333333333333,5.9889150000016,3.50618500001031,1,8.6806727777693,0.584496500004531,8.37236999999285,0.883333333333333,5.98858833334446,2.93853499998648,0.95,6.36654222223097,0.615727499998808,6.56116999996901
55678,br,0.783333333333333,5.99666500000013,9.82380666666626,1.51116538461552,9.77363901098891,0.966666666666667,5.99738666666652,4.24517000000127,1,12.0022605555548,4.49035150000021,11.682065000005,1.51217307691735,5.16600384615935,1,6.00355166666803,3.88224333333076,1,6.35589722222123,1.4510130000022,7.54540999999938,0.95,5.99654666666589,3.39631999999384,1,4.75557111111217,0.900852000000171,7.24735999999344
55756,cb,0.783333333333333,5.98826499999936,31.9314649999996,1.51684835164839,8.14816703296706,0.933333333333333,5.99290166666671,16.5446366666667,0.95,4.70433277777777,0.855398500000003,11.51217,1.51421153846155,2.26583461538461,0.9,5.98260333333384,11.0786283333329,1,6.31077666666682,1.01668450000033,9.57724999999998,0.8,5.9839949999983,10.3542449999998,1,5.89102277777709,0.804539500000038,11.3755850000054
55879,br,0.433333333333333,5.99198333333336,8.51611666666665,1.5142087912088,2.99652747252747,0.8,5.99163333333331,2.32458333333337,0.95,5.86446666666667,0.874454999999997,7.67889999999999,1.51792307692308,2.54330769230769,0.9,5.99254999999999,3.09404999999999,1,5.35556111111112,0.563114999999997,8.34645,0.866666666666667,5.99253333333332,1.76980000000002,1,4.76846666666666,0.509305000000001,5.9556
55888,br,0.7,5.98837166666192,4.97582166666189,1.51610934066248,3.1707401098871,0.95,5.98496333333255,3.86185166667297,1,6.20655500000119,2.03188100000441,6.75996999999883,1.51103461536536,2.28126538463281,0.95,5.99158333332941,3.91433333332736,1,5.18926833332777,1.65074200000644,7.09130500000715,0.933333333333333,5.99258000000317,2.91936000000238,1,4.84430222222076,1.66983249999643,6.10370000000002
55891,br,0.166666666666667,5.99065333333561,16.8507916666652,1.51794999999871,3.2264230769244,0.516666666666667,5.99116999999382,9.27032666667106,0.9,8.14565999999941,0.966551000000537,12.1871300000012,1.5171000000055,1.78283076922481,0.7,5.99065166666903,4.48796833333373,0.85,5.83432000000179,0.901010000000299,9.029875,0.6,5.99173333332836,4.58439833333588,1,5.44260833333367,0.884785499998923,10.0829699999988
55918,br,0.616666666666667,5.98356666666669,20.3223333333333,1.5102802197802,9.19930219780221,0.666666666666667,5.98496666666664,7.05084999999998,0.9,11.7477722222222,0.707309999999992,16.31195,1.51238461538462,2.57680769230769,0.816666666666667,5.98581666666667,4.75891666666667,1,11.62415,2.031255,12.01735,0.866666666666667,5.9843166666667,3.77804999999998,0.95,12.5553555555555,0.56105000000001,10.87025
55978,cb,0.816666666666667,5.99161333333055,6.21259500000577,1.51458241758307,6.27045549450504,0.983333333333333,5.99153166666826,4.42042166666788,0.95,6.02126111110979,1.82561799999714,7.44288499999641,1.51888076923902,2.17038846153021,0.95,5.99172833334007,3.99471833332978,0.9,5.12866166667012,1.57566149999737,7.6216100000024,0.966666666666667,5.99362333332895,4.8766800000012,1,5.95990166666376,1.16084299999832,8.26574500002265
55987,cb,0.133333333333333,5.98651333332856,8.39402666666806,1.51608351647886,4.15904945055404,0.433333333333333,5.98954833333295,6.33435333333615,0.95,10.8822011111127,1.43054399999619,11.7618700000166,1.51532307693133,5.06951153845512,0.766666666666667,5.98335500000121,5.20911833332775,0.95,9.01115222222274,0.953174499998696,9.58555499998928,0.75,5.98856166668138,3.72402833333214,0.95,3.85898222222395,0.773587999996544,8.89512500001192
