subject,script,session,woord,tested,response,score,readingTime,checkingTime,writingTime
sub-00004,cb,3,jasje,1,jasje,True,,0.5397000000477874,8.093099999904553
sub-00004,cb,3,zuster,0,,False,11.073200000047564,0.561599999904729,
sub-00004,cb,3,mode,0,,False,3.1399000000953947,0.7577999999523399,
sub-00004,cb,3,redding,0,,False,7.239000000000033,0.5104000000953874,
sub-00004,cb,3,jagen,0,,False,9.113700000047857,0.4462999999523163,
sub-00004,cb,3,getuigen,1,getuigen,True,,0.5200999999046871,8.050700000047527
sub-00004,cb,3,nodig,0,,False,9.698100000143086,0.5547999999523654,
sub-00004,cb,3,spanning,0,,False,7.448899999856849,0.6699000000953674,
sub-00004,cb,3,techniek,0,,False,13.78079999995225,0.8642999999524363,
sub-00004,cb,3,knielen,1,knielen,True,,0.8307000000477274,7.593000000000075
sub-00004,cb,3,strak,0,,False,3.838000000000193,0.4764000000952819,
sub-00004,cb,3,eetlust,0,,False,6.108599999904527,0.5918000001906876,
sub-00004,cb,3,bisschop,0,,False,5.965600000143013,0.47849999999994,
sub-00004,cb,3,zout,1,zout,True,,3.096400000095173,4.6395999999047035
sub-00004,cb,3,loyaal,0,,False,7.565499999999929,1.252099999904658,
sub-00004,cb,3,praat,0,,False,3.4803999998568997,0.5184000000954256,
sub-00004,cb,3,mijn,0,,False,3.603799999952344,0.4190999999045743,
sub-00004,cb,3,geduld,1,geduld,True,,0.5696999998092451,5.289499999999862
sub-00004,cb,3,kring,0,,False,5.788700000047584,0.4430999999046889,
sub-00004,cb,3,gegeven,0,,False,4.548800000190795,0.5025000000000546,
sub-00004,cb,3,schuilen,0,,False,7.11649999999986,0.5175999999046326,
sub-00004,cb,3,bloeien,0,,False,5.10479999995232,0.440600000142922,
sub-00004,cb,3,baas,0,,False,3.583200000047782,0.4500000000000455,
sub-00004,cb,3,stoom,0,,False,3.1462999999523618,0.4942999999523181,
sub-00004,cb,3,knaap,1,knaap,True,,0.4980999999045252,4.382400000095458
sub-00004,cb,3,verhaal,0,,False,5.260200000047689,0.4657000000477183,
sub-00004,cb,3,zaal,0,,False,6.681799999952318,0.4860999999045816,
sub-00004,cb,3,opkijken,0,,False,5.164599999904567,2.4685000000001764,
sub-00004,cb,3,gerucht,0,,False,9.294000000000096,0.7600999999044689,
sub-00004,cb,3,maaltijd,0,,False,7.279999999999973,0.4472999999522926,
sub-00004,cb,3,hechten,1,hechten,True,,1.005999999999858,13.590000000000146
sub-00004,cb,3,legaal,1,legaal,True,,0.5981999998091396,15.450200000047744
sub-00004,cb,3,taal,0,,False,3.099200000047631,0.5505000000000564,
sub-00004,cb,3,diep,0,,False,4.049599999904785,0.6004000000953056,
sub-00004,cb,3,akkoord,0,,False,10.081899999857114,1.069799999952238,
sub-00004,cb,3,beseffen,0,,False,4.3745000000001255,0.5205999999045616,
sub-00004,cb,3,schaamte,0,,False,5.498600000143142,0.5342999999522817,
sub-00004,cb,3,waarbij,0,,False,7.315400000095224,0.4866999998093888,
sub-00004,cb,3,volop,0,,False,3.9829999999999472,0.5502999999523581,
sub-00004,cb,3,oceaan,0,,False,7.648700000047711,0.4342999999523727,
sub-00004,cb,3,grappen,0,,False,3.49940000009542,1.0328999998569088,
sub-00004,cb,3,uien,0,,False,3.69920000004754,0.5265000000001692,
sub-00004,cb,4,stof,0,,False,5.406599999904628,0.4927000000476838,
sub-00004,cb,4,schat,0,,False,3.6561000001430486,0.8528999998569518,
sub-00004,cb,4,goedkoop,0,,False,3.5664000000953635,0.6549000000953669,
sub-00004,cb,4,aarzelen,0,,False,4.6785,0.9767000000476856,
sub-00004,cb,4,jasje,0,,False,5.760300000190739,0.619099999904634,
sub-00004,cb,4,waken,0,,False,5.646100000143051,0.5012999999523089,
sub-00004,cb,4,loyaal,0,,False,3.5442999999523153,0.5844000000953571,
sub-00004,cb,4,praat,0,,False,3.98279999995232,0.5349999999999966,
sub-00004,cb,4,blad,0,,False,3.9444000000953703,0.7010999999046277,
sub-00004,cb,4,leek,0,,False,4.196100000143048,0.6510999999046447,
sub-00004,cb,4,uitlaat,0,,False,7.248700000047691,0.6684999999999945,
sub-00004,cb,4,schep,0,,False,3.749100000143045,0.5423999998569542,
sub-00004,cb,4,zwart,1,zwart,True,,0.6442999999523096,6.241399999856952
sub-00004,cb,4,schatten,0,,False,4.546700000047707,0.6575999999046189,
sub-00004,cb,4,jurk,1,jurk,True,,0.6729000000953533,7.67339999985694
sub-00004,cb,4,kring,0,,False,5.647900000095348,0.5000999999046485,
sub-00004,cb,4,geduld,0,,False,6.246999999999986,0.7519000000953611,
sub-00004,cb,4,snuiven,0,,False,10.611000000000018,0.4689000000953456,
sub-00004,cb,4,keihard,0,,False,13.776999999999989,0.6860999999046271,
sub-00004,cb,4,seizoen,0,,False,4.2822000000476805,0.5632999999523349,
sub-00004,cb,4,parel,1,parel,True,,0.6279999999999859,4.406299999952324
sub-00004,cb,4,afval,0,,False,6.379600000143029,0.4685999999046544,
sub-00004,cb,4,akkoord,0,,False,3.9808999998569448,0.4501000001430668,
sub-00004,cb,4,kennis,0,,False,4.047200000047695,0.584100000143053,
sub-00004,cb,4,palm,0,,False,4.163700000047697,0.5029999999999859,
sub-00004,cb,4,besmet,0,,False,8.49780000019075,0.5360000000000014,
sub-00004,cb,4,opzicht,0,,False,6.8629999999999995,0.616500000000002,
sub-00004,cb,4,spanning,0,,False,5.4782999999522985,0.9344000000953656,
sub-00004,cb,4,laag,0,,False,3.545500000000004,0.6330000000000098,
sub-00004,cb,4,middelen,0,,False,7.096700000047662,0.5175999999046326,
sub-00004,cb,4,kleren,0,,False,4.512099999904592,0.5669000000953588,
sub-00004,cb,4,slagen,0,,False,4.046299999952282,0.516399999856958,
sub-00004,cb,4,woede,0,,False,6.031499999999994,0.5980999999046048,
sub-00004,cb,4,stemming,0,,False,14.658099999904664,0.6549999999999727,
sub-00004,cb,4,aandelen,1,aandelen,True,,0.468200000047716,12.077299999952288
sub-00004,cb,4,gebit,0,,False,3.714499999999987,0.516200000047661,
sub-00004,cb,4,poes,0,,False,3.613800000190736,0.5672999999522972,
sub-00004,cb,4,woestijn,0,,False,5.563800000190724,0.5497999999523131,
sub-00004,cb,4,beseffen,0,,False,7.925900000095396,0.6359999999999673,
sub-00004,cb,4,laken,0,,False,4.22969999980927,0.6177000000476482,
sub-00004,cb,4,maaltijd,0,,False,3.764900000095338,0.8479000000953647,
sub-00004,cb,4,mijnheer,1,mijnheer,True,,1.2921000001430798,9.57059999990463
sub-00004,cb,4,vreten,0,,False,6.648799999952303,0.5344000000953884,
sub-00004,cb,4,kabel,0,,False,6.944299999952307,1.3670999999046105,
sub-00004,cb,4,strekken,0,,False,5.559600000143064,0.6333999998569197,
sub-00004,cb,4,mand,0,,False,6.629100000143069,0.6009999999999991,
sub-00004,cb,4,baai,0,,False,6.532199999809279,0.6339000000953661,
sub-00004,cb,4,graaf,0,,False,4.864700000047662,1.66700000000003,
sub-00004,cb,4,jagen,0,,False,8.312899999856938,0.6034000000953483,
sub-00004,cb,4,mist,0,,False,4.9632000000477206,0.5540999999046221,
sub-00004,cb,4,opheffen,0,,False,6.860399999856952,0.9019999999999868,
sub-00004,cb,4,liefje,0,,False,4.21360000014306,6.583299999952317,
sub-00004,cb,4,mode,0,,False,4.782400000095379,1.1613999998569398,
sub-00004,cb,4,wegen,1,wegen,True,,0.6790000000000305,6.756400000095368
sub-00004,cb,4,bloeien,0,,False,4.181399999856922,3.0508000001907476,
sub-00004,cb,4,lokken,0,,False,4.913299999952301,0.7334999999999923,
sub-00004,cb,4,maken,0,,False,4.646999999999991,0.7500999999046485,
sub-00004,cb,4,kanjer,0,,False,5.033299999952362,0.5993999998569279,
sub-00004,cb,4,slak,0,,False,4.046899999856919,0.7129000000953738,
sub-00004,cb,4,dans,1,dans,True,,1.3600000000000136,4.732100000143021
sub-00004,cb,4,gegeven,0,,False,3.93909999990467,0.6420999999046444,
sub-00004,cb,4,heengaan,0,,False,5.024199999809298,0.6544999999999845,
sub-00004,cb,4,tekst,0,,False,5.19570000004768,0.5837999999523049,
sub-00004,cb,4,komisch,1,komisch,True,,1.026099999904602,11.30429999995232
sub-00004,cb,4,schuilen,0,,False,4.1053999998569,0.7883000001907021,
sub-00004,cb,4,leuk,1,leuk,True,,4.95339999985697,5.214400000095338
sub-00004,cb,4,eetlust,1,eetlust,True,,0.6588000001906948,10.980999999999996
sub-00004,cb,4,doodmoe,0,,False,4.303799999952275,0.7095000000000482,
sub-00004,cb,4,nodig,0,,False,7.682299999952306,0.8183000001906748,
sub-00004,cb,4,mening,0,,False,5.963700000047766,0.5681000001429766,
sub-00004,cb,4,zuster,0,,False,4.815599999904634,0.6844999999999573,
sub-00004,cb,4,waarop,0,,False,4.627999999999929,0.5162999999523663,
sub-00004,cb,4,steel,0,,False,3.697999999999979,0.6994999999999436,
sub-00004,cb,4,stoom,0,,False,3.6307999999523872,0.6452999999522717,
sub-00004,cb,4,invloed,1,invloed,True,,0.6744000000953747,13.679599999904667
sub-00004,cb,4,prikken,0,,False,15.164299999952275,0.6945000000000618,
sub-00004,cb,4,zingen,1,zingen,True,,0.57650000000001,5.687700000047698
sub-00004,cb,4,getuigen,0,,False,7.486799999952268,0.6462000000476564,
sub-00004,cb,4,moes,0,,False,5.549499999999966,0.535600000143063,
sub-00004,cb,4,bisschop,0,,False,5.178899999856981,0.6359999999999673,
sub-00004,cb,4,stiekem,0,,False,5.562999999999988,0.6857999999522235,
sub-00004,cb,4,sufferd,0,,False,4.545799999952237,0.983799999952339,
sub-00004,cb,4,aanzoek,0,,False,4.078700000047661,0.7337000000477474,
sub-00004,cb,4,steek,0,,False,3.7307000000477046,1.1171000001430684,
sub-00004,cb,4,vuur,0,,False,4.166200000047752,0.8174999999999955,
sub-00004,cb,4,innemen,0,,False,14.29760000014312,0.6853999998569407,
sub-00004,cb,4,gerucht,0,,False,4.645100000143088,0.7535999999046226,
sub-00004,cb,4,woning,0,,False,6.162000000000035,0.6017000000476855,
sub-00004,cb,4,zout,0,,False,3.979299999952332,0.6699999999999591,
sub-00004,cb,4,knielen,0,,False,4.92940000009537,0.5002999999524036,
sub-00004,cb,4,vorm,0,,False,4.529999999999973,0.5498999998569616,
sub-00004,cb,4,bedoelen,0,,False,8.748000000000047,0.6014000000952819,
sub-00004,cb,4,excuus,0,,False,4.015799999952378,0.6327999999523399,
sub-00004,cb,4,anarchie,0,,False,9.347399999856975,1.0024000000953492,
sub-00004,cb,4,attentie,0,,False,4.397100000143041,0.6442000000477037,
sub-00004,cb,4,plek,1,plek,True,,0.5858999998569061,3.948799999952257
sub-00004,cb,4,rechten,0,,False,9.512499999999932,0.8197999999523518,
sub-00004,cb,4,joggen,0,,False,4.96230000019068,0.6657999999523554,
sub-00004,cb,4,strak,0,,False,6.680199999809247,2.0516000001430257,
sub-00004,cb,4,kasteel,0,,False,6.546199999809232,1.5864000000954093,
sub-00004,cb,4,diep,0,,False,6.598200000047655,1.018600000143124,
sub-00004,cb,4,koffie,0,,False,4.464199999809352,0.6499000000952719,
sub-00004,cb,4,blijven,0,,False,5.0491999998091615,0.5371000001431412,
sub-00004,cb,4,openbaar,0,,False,7.294700000047669,0.7527999999523445,
sub-00004,cb,4,feestdag,0,,False,12.597799999952258,0.8520000000000891,
sub-00004,cb,4,vinger,0,,False,4.763500000000022,0.4994000000954202,
sub-00004,cb,4,bleek,0,,False,3.8379999999999654,0.4747000000477328,
sub-00004,cb,4,lust,0,,False,4.490299999952299,0.6095999999046171,
sub-00004,cb,4,waarbij,0,,False,6.606999999999971,0.5273000001907349,
sub-00004,cb,4,twijfel,0,,False,6.6652999999522535,0.5532999999522872,
sub-00004,cb,4,lever,1,lever,True,,0.7782000000477183,6.144499999999994
sub-00004,cb,4,vullen,0,,False,3.866200000047684,0.5327999999523172,
sub-00004,cb,4,oprotten,0,,False,4.514099999904602,0.8832000000476228,
sub-00004,cb,4,apparaat,0,,False,4.781700000047749,0.9004999999999654,
sub-00004,cb,4,rijp,0,,False,6.181200000047738,0.7070999999045853,
sub-00004,cb,4,aanzien,0,,False,5.2999999999999545,1.5516000001430257,
sub-00004,cb,4,jaar,0,,False,3.912099999904626,1.2172000000476828,
sub-00004,cb,4,geit,0,,False,4.0156999998092715,0.8629000000953511,
sub-00004,cb,4,opkijken,1,opkijken,True,,0.6684999999999945,5.332799999952385
sub-00004,cb,4,lukken,0,,False,6.347000000000094,0.6005999999046026,
sub-00004,cb,4,oceaan,0,,False,14.881199999809269,1.55340000009528,
sub-00004,cb,4,baron,0,,False,4.847800000190773,13.300899999856938,
sub-00004,cb,4,site,0,,False,8.415099999904669,0.7504000000952828,
sub-00004,cb,4,hiervan,0,,False,7.464300000190747,0.585099999904628,
sub-00004,cb,4,ziek,0,,False,3.682500000000005,0.9007000000476637,
sub-00004,cb,4,muziek,0,,False,4.298799999952394,0.5330999999046071,
sub-00004,cb,4,techniek,0,,False,6.362600000143061,0.5174999999999272,
sub-00004,cb,4,legaal,0,,False,4.480000000000018,0.5164999999999509,
sub-00004,cb,4,maling,1,maling,True,,0.6156000001431039,6.062700000047585
sub-00004,cb,4,stal,0,,False,3.5162999999522526,0.7501000001431066,
sub-00004,cb,4,hier,0,,False,3.699099999904547,0.6338000001907176,
sub-00004,cb,4,knie,0,,False,3.813499999999976,0.7011000001430148,
sub-00004,cb,4,wagon,0,,False,3.632499999999936,0.6672000000476146,
sub-00004,cb,4,snoep,0,,False,4.11590000009528,0.6160999999046908,
sub-00004,cb,4,kaal,0,,False,3.815500000000157,0.7132999999521417,
sub-00004,cb,4,opkomen,1,opkomen,True,,0.6058999998570016,10.362600000142947
sub-00004,cb,4,baas,0,,False,6.213399999857074,0.8307999999522053,
sub-00004,cb,4,wijlen,1,wijlen,True,,1.0391000001429802,6.58400000000006
sub-00004,cb,4,nakijken,0,,False,6.469599999904631,2.568499999999858,
sub-00004,cb,4,mijn,0,,False,3.538099999904716,0.6932999999521599,
sub-00004,cb,4,schaamte,0,,False,3.632100000143055,0.7661999998092597,
sub-00004,cb,4,soda,0,,False,3.999100000143244,0.6341999998091978,
sub-00004,cb,4,grappen,0,,False,5.2151000001431385,0.6168999998569689,
sub-00004,cb,4,aflopen,0,,False,4.596700000047576,0.8213999998570216,
sub-00004,cb,4,waarvan,0,,False,4.896699999809471,0.689700000047651,
sub-00004,cb,4,toeval,0,,False,5.094799999952329,0.6182000000476364,
sub-00004,cb,4,weeshuis,0,,False,6.862899999856836,0.604300000190733,
sub-00004,cb,4,leren,0,,False,5.447900000095387,0.4679999999998472,
sub-00004,cb,4,geluid,0,,False,4.766200000047775,0.4834999999998217,
sub-00004,cb,4,uien,0,,False,3.5636999998091596,0.7508000001907931,
sub-00004,cb,4,driemaal,0,,False,10.02989999985698,0.528100000143013,
sub-00004,cb,4,redding,0,,False,9.865699999809069,0.5353000001907731,
sub-00004,cb,4,knaap,0,,False,4.299899999856962,0.706900000095402,
sub-00004,cb,4,geliefd,0,,False,4.232500000000073,0.8179999999999836,
sub-00004,cb,4,eenhoorn,0,,False,10.197900000095387,2.568899999856967,
sub-00004,cb,4,totaal,0,,False,4.028799999952298,0.6167999999522635,
sub-00004,cb,4,slapen,0,,False,4.542200000047842,0.5513999998568124,
sub-00004,cb,4,dubbel,0,,False,4.197299999952293,0.537899999857018,
sub-00004,cb,4,verhaal,0,,False,5.365599999904589,0.6180000000001655,
sub-00004,cb,4,ticket,0,,False,26.44560000014303,1.6855000000000473,
sub-00004,cb,4,taal,0,,False,3.715799999952196,0.6500999999047963,
sub-00004,cb,4,uitdelen,0,,False,6.39650000000006,0.6734000000953984,
sub-00004,cb,4,kust,0,,False,4.9672999999522744,0.8170000000000073,
sub-00004,cb,4,huisdier,0,,False,5.714500000000044,0.4834000000953438,
sub-00004,cb,4,heilig,0,,False,8.282200000047624,3.6359999999999673,
sub-00004,cb,4,boeien,0,,False,6.048299999952178,0.6577999999524309,
sub-00004,cb,4,bever,0,,False,5.073299999952269,0.4945000000000163,
sub-00004,cb,4,aanraden,0,,False,3.647800000190728,0.516399999856958,
sub-00004,cb,4,samen,0,,False,5.0642000000477765,0.70900000000006,
sub-00004,cb,4,strikken,0,,False,4.91540000009536,0.5173999998569343,
sub-00004,cb,4,gedicht,0,,False,5.672799999952531,0.7914999999998145,
sub-00004,cb,4,traag,0,,False,3.997699999809356,0.5843000001907512,
sub-00004,cb,4,flirt,0,,False,5.04809999990448,0.5504000000953511,
sub-00004,cb,4,staren,0,,False,6.813999999999851,0.4860999999045816,
sub-00004,cb,4,geheim,0,,False,21.280299999952376,0.5352000000475527,
sub-00004,cb,4,trekker,0,,False,5.098900000095455,98.83959999990476,
sub-00004,cb,4,piste,0,,False,4.383299999952214,0.4672999999522744,
sub-00004,cb,4,daarheen,0,,False,7.462999999999965,0.5019000000952474,
sub-00004,cb,4,zaal,0,,False,3.616200000047684,0.517199999809236,
sub-00004,cb,4,kreeft,0,,False,5.164999999999964,0.5160999999047817,
sub-00004,cb,4,afnemen,0,,False,5.229399999856923,0.6494999999999891,
sub-00004,cb,4,klauw,0,,False,5.448100000142858,0.55600000000004,
sub-00004,cb,4,zweven,1,zweven,True,,1.1028999998570723,5.936299999952325
sub-00004,cb,4,smullen,0,,False,4.414999999999964,0.6005999999047162,
sub-00004,cb,4,bijkomen,0,,False,11.491299999952387,0.5577000000475891,
sub-00004,cb,4,koppen,0,,False,8.315499999999929,0.6511999998092506,
sub-00004,cb,4,blik,0,,False,3.8155999999046344,0.5664999999999054,
sub-00004,cb,4,gezond,0,,False,4.481500000000096,0.5372999999522108,
sub-00004,cb,4,vlek,0,,False,3.6222999999524745,0.5907000000474909,
sub-00004,cb,4,ijdel,0,,False,6.76489999985688,0.5083000001907294,
sub-00004,cb,4,weigeren,0,,False,3.847800000190773,0.4905999999045889,
sub-00004,cb,4,groen,0,,False,4.6965000000000146,0.6289999999999054,
sub-00004,cb,4,voorraad,1,voorraad,True,,0.7074999999999818,5.656400000095346
sub-00004,cb,4,hechten,0,,False,11.305400000095233,0.5305000000000746,
sub-00004,cb,4,toegeven,0,,False,5.41540000009536,0.9165999999047472,
sub-00004,cb,4,klimmen,0,,False,3.63149999999996,0.6565000000000509,
sub-00004,cb,4,vervoer,0,,False,5.565599999904634,0.5174000000954493,
sub-00004,cb,4,flits,0,,False,7.649200000047813,0.6019000000953838,
sub-00004,cb,4,volop,0,,False,3.5462999999522253,0.5077000000476346,
sub-00004,cb,4,geld,0,,False,4.166700000047513,0.4774000000954856,
sub-00008,br,2,uitdelen,0,,False,50.36539999997615,2.047800000011989,
sub-00008,br,2,flits,0,,False,36.697800000011966,23.05589999997619,
sub-00008,br,2,techniek,1,techniek,True,,1.4725999999642454,59.21810000002381
sub-00008,br,2,boeien,0,,False,41.96639999997615,0.6396000000238473,
sub-00008,br,2,toeval,0,,False,26.903799999952412,0.5884000000356764,
sub-00008,br,2,bijkomen,0,,False,30.399300000011863,0.5110999999642445,
sub-00008,br,2,jaar,0,,False,54.894499999999766,0.7948000000119464,
sub-00008,br,2,maken,0,,False,25.546200000047747,2.0778999999761254,
sub-00008,br,2,slapen,0,,False,27.31239999997615,0.4614999999998872,
sub-00008,br,2,eenhoorn,0,,False,30.02310000002376,0.43669999998815,
sub-00008,br,2,wegen,0,,False,19.206599999964283,0.3877000000477437,
sub-00008,br,2,rechten,0,,False,47.39920000004781,1.074199999987968,
sub-00008,br,2,kust,0,,False,23.032600000023876,0.4262999999523345,
sub-00008,br,2,woestijn,1,woestijn,True,,0.5090999999642918,57.784900000035805
sub-00008,br,2,driemaal,0,,False,7.80030000001193,1.2906999999879645,
sub-00008,br,2,weigeren,0,,False,18.89439999997603,1.8451000000238764,
sub-00008,br,2,poes,0,,False,10.267600000023776,0.7554999999999836,
sub-00008,br,2,goedkoop,0,,False,12.234699999988152,2.624100000023873,
sub-00008,br,2,totaal,0,,False,20.71699999999987,0.7395999999644118,
sub-00008,br,2,slak,0,,False,19.432699999988245,0.6408000000117227,
sub-00008,br,2,invloed,0,,False,9.666199999988294,0.6553999999759981,
sub-00008,br,2,baai,0,,False,11.37709999996423,0.3994000000357118,
sub-00008,br,2,dans,0,,False,10.732399999975996,0.3583999999762,
sub-00008,br,2,plek,0,,False,10.764599999964275,0.8599000000356227,
sub-00008,br,2,oprotten,0,,False,16.232899999976325,1.2901000000238128,
sub-00008,br,2,staren,0,,False,6.464500000000044,1.125600000023951,
sub-00008,br,2,bedoelen,0,,False,12.215299999952322,0.3759999999999763,
sub-00008,br,2,taal,1,taal,True,,1.4406000000237782,18.13339999997629
sub-00008,br,2,stemming,0,,False,39.66540000003556,0.4238999999763564,
sub-00008,br,2,schep,0,,False,15.398000000000138,0.7086999999880845,
sub-00008,br,2,kennis,0,,False,8.415900000035663,1.4585999999642354,
sub-00008,br,2,jagen,0,,False,8.963399999976218,0.6291000000237545,
sub-00008,br,2,slagen,1,slagen,True,,0.3434000000356718,20.2656999999881
sub-00008,br,2,geduld,0,,False,9.682700000047817,0.7605999999641426,
sub-00008,br,2,hier,0,,False,8.049600000023702,0.7918999999762946,
sub-00008,br,2,toegeven,0,,False,34.69830000001184,0.36200000000008,
sub-00008,br,2,maaltijd,1,faaltijd,False,,1.7218999999761309,41.96069999998804
sub-00008,br,2,kleren,0,,False,14.916199999988294,0.6579999999999018,
sub-00008,br,2,snuiven,0,,False,21.70060000002377,0.7758000000119409,
sub-00008,br,2,steel,0,,False,8.10060000002386,1.0886999999879663,
sub-00008,br,2,snoep,0,,False,18.74849999999992,0.6826999999882446,
sub-00008,br,2,kanjer,0,,False,7.91729999995232,0.6068000000118445,
sub-00008,br,2,klauw,0,,False,12.15080000001194,0.7735000000000127,
sub-00008,br,2,aandelen,0,,False,19.913499999999885,2.7271999999882155,
sub-00008,br,2,gezond,0,,False,8.834300000012036,2.8238000000119428,
sub-00008,br,2,koppen,0,,False,7.316800000011881,0.7551999999880081,
sub-00008,br,2,mand,0,,False,6.918399999976145,0.7923999999761691,
