sub,ses,nlWrd,writingTime,score,script,writing,breaks,check
00100,001,twijfel,,False,br,5.731400000000576,8.582999999999856,8.582999999999856
00100,001,vervaden,,False,br,9.347599999999602,6.15940000000046,0.7680000000000291
00100,001,toezicht,,False,br,7.001899999998386,3.1003000000007432,1.449900000000525
00100,001,flullen,,False,br,3.836300000000847,1.4020000000000437,1.0818000000006125
00100,001,booi,,True,br,3.367399999998497,2.218499999999949,2.0159999999996217
00100,001,muziek,,False,br,7.9309000000002925,3.48490000000038,3.48490000000038
00100,001,tekenen,,False,br,3.782500000000254,11.81530000000066,11.81530000000066
00100,001,zaal,,True,br,3.121200000000954,2.738200000001143,0.5298999999986336
00100,001,waarvan,,False,br,3.731999999999971,1.4338999999999942,1.4338999999999942
00100,001,opvatten,,True,br,2.167299999998704,1.279399999998077,0.9117000000010194
00100,001,genond,,False,br,2.061600000001363,1.0209999999997308,1.0209999999997308
00100,001,bebrip,,False,br,2.6840000000001965,1.0990999999994528,0.5654000000004089
00100,001,maken,,True,br,1.966099999999642,1.5971999999992477,0.3845999999994092
00100,001,liefde,,True,br,2.880800000000818,2.2471999999993386,0.1830999999997402
00100,001,hiervan,,False,br,3.1193000000007487,2.0854000000003907,0.8150999999998021
00100,001,schep,,False,br,6.716799999999239,2.728799999998955,1.0838000000003376
00100,001,hemel,,False,br,1.531300000000556,0.946400000000267,0.4985000000001491
00100,001,dubbel,,False,br,9.108700000001136,5.2841999999996005,2.053399999998419
00100,001,fictie,,False,br,3.6407999999987624,2.1974000000004708,2.1974000000004708
00100,001,attentie,,False,br,4.8553999999985535,2.343700000001263,0.8659999999999854
00100,001,prort,,True,br,7.019000000000233,6.1340000000000146,1.2835999999997512
00100,001,opplaan,,False,br,6.399699999999029,1.5671999999995023,1.5671999999995023
00100,001,lava,,True,br,0.6545000000000982,0.5634000000004562,0.5634000000004562
00100,001,klimmen,,False,br,4.599699999999302,1.431999999999789,0.3502000000012231
00100,001,stamen,,False,br,6.481999999999971,3.636700000001383,0.8047000000015032
00100,001,hoog,,False,br,1.9002999999988788,1.0003000000010616,1.0003000000010616
00100,001,kanjer,,False,br,4.056400000000394,2.3330000000000837,1.2077999999987696
00100,001,loods,,False,br,0.2996999999991203,0.2996999999991203,0.0
00100,001,schuilen,,False,br,0.9839999999999236,0.9839999999999236,0.0
00100,001,spanzing,,False,br,2.4847999999988133,1.2019999999997708,0.6621000000013737
00100,001,jaar,,True,br,0.7837999999987915,0.5517000000013468,0.5517000000013468
00100,001,reedje,,False,br,3.099499999999807,1.7500999999997475,0.4340000000001964
00100,001,liegen,,True,br,1.3827999999989515,0.8467999999988933,0.5477000000009866
00100,001,vizier,,False,br,6.653799999998682,2.9320999999999913,2.9320999999999913
00100,001,lezen,,True,br,0.7803000000008069,0.5655999999994492,0.5655999999994492
00100,001,rezer,,True,br,2.429300000000694,1.9639000000001945,0.8023000000007414
00100,001,daarheen,,False,br,3.0494999999996253,2.5831999999995787,2.5831999999995787
00100,001,stuikem,,False,br,8.213400000000547,4.916400000000067,0.599799999998595
00100,001,mening,,False,br,3.0824000000002343,1.2653000000009342,0.4439000000006672
00100,001,schielen,,False,br,2.899699999999484,1.4642999999991844,0.5542000000009466
00100,001,voorreur,,False,br,3.132199999999102,1.1536999999989348,0.5700999999994565
00100,001,klauw,,False,br,7.206199999999171,1.9967000000010555,0.7659000000003289
00100,001,valop,,False,br,5.2838000000006105,3.751100000001315,0.764199999999164
00100,001,dred,,False,br,2.2968000000005304,1.699999999999818,0.6128999999987172
00100,001,voorkeur,,False,br,3.6064000000001215,1.4189000000005765,0.845200000001114
00100,001,meenemen,,False,br,3.636299999998755,1.2855999999992491,0.3803000000007159
00100,001,zuiplap,,False,br,3.3462000000013177,1.8960000000001855,0.549299999998766
00100,001,brijk,,False,br,2.8487000000009175,1.4140000000002146,0.3329000000007909
00100,001,dief,,True,br,2.1365999999998166,1.7885999999998603,0.3809000000005653
00100,001,wijze,,False,br,7.675800000000436,1.8991999999993825,0.7181000000000495
00100,001,bleek,,True,br,2.4654000000005,0.7626000000018394,0.4849000000003798
00100,001,mand,,False,br,5.733900000000176,4.5013000000008105,0.7507999999988897
00100,001,uitdelen,,False,br,3.38359999999966,1.296900000000278,0.416599999999562
00100,001,slak,,True,br,0.7025999999996202,1.6164000000003398,1.7041999999992186
